Bodenversiegelungsgrad (2018)

lfd. Nr.
;Gebietsschlüssel
;Gebietsname
;Wert %

664;01056002;Barmstedt;12,7 
665;13074003;Barnekow;1,6 
666;13076007;Barnin;1,2 
667;01062008;Barnitz;3,3 
668;03355006;Barnstedt;1,1 
669;03251005;Barnstorf;4,3 
670;15088030;Barnstädt;2,9 
671;05766012;Barntrup;4,0 
672;01057003;Barsbek;1,9 
673;01062009;Barsbüttel;14,3 
674;03241002;Barsinghausen;7,5 
675;13072007;Bartenshagen-Parkentin;4,0 
676;13073009;Barth;7,5 
677;08136007;Bartholomä;2,8 
678;13071006;Bartow;1,2 
679;03355007;Barum;3,9 
680;03360003;Barum (Gemeinde);1,2 
681;12072014;Baruth/Mark;1,8 
682;03251006;Barver;2,0 
683;03151002;Barwedel;1,4 
684;07131008;Barweiler;1,8 
685;03453001;Barßel;4,8 
686;07233002;Basberg;1,0 
687;03357004;Basdahl;1,2 
688;01053006;Basedow;2,7 
689;13071007;Basedow (Gemeinde);1,0 
690;07137202;Bassenheim;7,1 
691;03251007;Bassum;3,1 
692;09673116;Bastheim;2,0 
693;01053007;Basthorst;1,6 
694;13072008;Bastorf;1,8 
695;06635004;Battenberg (Eder);2,6 
696;07332003;Battenberg (Pfalz);1,7 
697;07340202;Battweiler;2,9 
698;09575113;Baudenbach;1,9 
699;07131009;Bauler;1,5 
700;07232008;Bauler (Gemeinde);1,3 
701;13072009;Baumgarten;1,4 
702;07134005;Baumholder;4,1 
703;09471115;Baunach;2,9 
704;06633003;Baunatal;20,9 
705;07231004;Bausendorf;2,4 
706;07232009;Baustert;2,1 
707;14625020;Bautzen;14,3 
708;03454002;Bawinkel;5,4 
709;09277112;Bayerbach;2,8 
710;09274119;Bayerbach b.Ergoldsbach;3,0 
711;07333004;Bayerfeld-Steckweiler;1,4 
712;09276115;Bayerisch Eisenstein;0,8 
713;09172115;Bayerisch Gmain;3,6 
714;09462000;Bayreuth;18,1 
715;09182112;Bayrischzell;0,5 
716;01060008;Bebensee;3,9 
717;06632003;Bebra;4,5 
718;07141008;Becheln;2,5 
719;07331005;Bechenheim;4,3 
720;07133011;Becherbach;2,2 
721;07133010;Becherbach bei Kirn;1,1 
722;07340203;Bechhofen;6,6 
723;09571115;Bechhofen (Gemeinde);3,5 
724;16073006;Bechstedt;1,1 
725;07331006;Bechtheim;3,6 
